t,x,y,z,vx,vy,vz
1.004,19817368.460164297,201014.40117666483,8478240.029103851,-136559234.34402478,-20470465.53837277,-257969722.4970658
1.008,19822978.279338505,185700.55684533966,8474664.107162107,138724867.388585,-46714450.209145054,253359136.77198842
1.012,19903844.799695764,197453.62229297115,8444094.622487707,-19444825.58579102,273161550.8805586,-103073271.20511334
1.016,20050379.318712763,198924.48826874033,8369255.836725169,3240273.325044319,275573316.7286044,-98335240.8462532
1.02,20255028.623707343,198543.81593792315,8241983.328216586,71229586.16901417,-283138320.2523525,-19525842.08990463
1.024,20530821.997575093,210356.80880985412,8093844.882192337,-62679147.23507967,-50094243.63460103,-281398393.63274515
1.028,20858874.06490852,214328.2529904936,7898355.896403304,-56839454.83354234,34979640.33326039,-284902676.21743387
1.032,21230493.696122438,218743.46972458344,7651879.423518844,-50907581.718735,-37164672.50074521,-285747245.57834923
1.036,21637992.304085966,221870.98866316138,7353916.542043283,-16696191.466864532,-158196555.85017675,-245600608.6561821
1.04,22072963.71037826,222246.31335481786,7003805.537550379,70673664.46013005,-243547777.66202813,-145994743.7097217
1.044,22527247.94720639,219876.57858483,6601665.440601095,210243764.61004585,-203339768.94112238,-8680998.471381942
1.048,22994076.241262026,221418.03075653233,6149024.032110667,279998389.02733225,78197149.07949765,33332214.142501768
1.052,23449415.868037175,243721.74260831234,5632653.614831761,-27687559.342278443,151738662.7472008,-248663922.26825
1.056,23875190.53480543,232343.91121214375,5050123.4355891645,273869699.42830396,-97184885.02595764,-34285271.24440845
1.06,24273710.641699206,246327.00625326097,4416125.989220747,106087123.51885056,-220633107.4248151,-160285882.09743991
1.064,24642994.198428016,241305.44226213748,3737377.1771897203,277185352.7728847,-39357872.27043855,-85113209.80210285
1.068,24945186.097697094,261844.07223781804,3005537.244071608,-30243473.6563361,-183600256.10449135,-225834687.22774565
1.0719999999999998,25197672.84338123,249871.72954237545,2239188.0022582947,246953604.34632736,-62166344.97554409,-144132910.71081406
1.0759999999999998,25372749.44837724,253621.35390304026,1440290.094948714,222048034.1021328,-84410134.89040017,-170864382.05202055
1.0799999999999998,25466277.05555318,268571.9552816312,621264.9927386786,-23390273.331096403,-202855257.1703517,-209589314.58008844
1.0839999999999999,25502737.070652243,278316.2584942141,-205861.80329661065,-188382732.05158383,95475751.14345327,-202537333.94933563
1.0879999999999999,25446588.643974844,263055.834660181,-1031802.9924018809,90246035.97925316,171886769.8644876,-218942091.0064438
1.0919999999999999,25300509.04312828,258483.10872429606,-1841497.066931715,157491192.36632508,33029714.82635419,-244398473.6980999
1.0959999999999999,25094717.946427424,261928.80515477623,-2628897.221493507,62862151.37750203,165941857.71597484,-232672959.37703454
1.0999999999999999,24800735.959221553,275072.31103516463,-3373641.1986108017,-222135631.45625803,-147413194.9980965,-120624099.33372559
1.1039999999999999,24467330.299272135,274751.3264735241,-4081982.0676006004,-271270599.67960715,-80327028.7337368,-74732192.53069891
1.1079999999999999,24089949.727228843,252466.02178896553,-4743893.051917079,72082387.16583373,88931263.96173577,-269296198.0874791
1.1119999999999999,23673950.62834312,257592.70812648907,-5351856.857388325,-93158084.14611922,228408833.64716557,-157404184.9976291
1.1159999999999999,23227252.54229515,249428.52554320474,-5898733.57063044,-19831706.686682023,199575398.80885813,-213076266.18585795
1.1199999999999999,22760362.243763506,242101.9321542194,-6379626.866660664,37348991.594215676,-116223645.53024545,-265936643.41551572
1.1239999999999999,22302379.49420501,254331.95423466084,-6811266.119290948,-256699575.18640685,-126119180.80945078,61842898.02600089
1.128,21863752.926232338,239014.0725134872,-7196695.956624106,-57206919.69993511,240900004.10355458,-155948570.66990817
1.132,21428332.23779402,236208.52541906593,-7504004.706954178,-69550079.17837714,-259508995.09012216,-115946070.70491762
1.136,21044465.876213152,238918.3218558444,-7786423.16645435,-176244959.6332069,225288181.2875081,61716510.27307011
1.14,20685892.529792815,226361.32723616294,-7995144.117842485,-3954165.2954353425,-235206807.0712165,-174036327.10714066
1.144,20392616.3852715,225430.09188668194,-8183707.622449307,-28354294.631535158,267763632.24855933,-114568678.7229349
1.148,20148854.687176805,228997.27414464887,-8316867.090126696,-110646174.48461458,260544757.32469568,74177141.61299068
1.152,19966452.72169944,216320.40731496396,-8406148.406871406,89846307.46596734,76195590.88169684,-267864996.23075777
1.156,19856570.849674094,220636.06559675615,-8467685.424559172,20055312.966526575,276081463.4388481,-94911759.05642653
1.16,19809652.172105875,230059.82014485184,-8478179.305796936,-113182666.53758928,-142942174.54628494,228889616.78087807
1.164,19840783.920711968,215953.61084463683,-8465880.87469042,145429781.76484844,-39860665.8882578,-250791475.146624
1.168,19944996.617749117,221625.07554837666,-8422660.05340266,93027083.98367669,256817505.77873775,-105011788.16601162
1.172,20109776.752419837,219832.4181769408,-8326995.580111728,181285935.65107232,-68792032.23357272,-219183149.55517069
1.176,20347172.565174703,226495.9127174932,-8208235.269105801,135468934.64944118,242152445.31314546,-93003710.59581819
1.18,20632212.984314363,240409.21144536973,-8028627.545204584,-17637892.42520448,-198319727.05789635,214472290.61671585
1.184,20983171.93825478,238508.29665547246,-7827884.409093633,97685434.98678558,272210384.1328214,44719371.29722149
1.188,21362759.507064678,236112.80145848138,-7556403.223972174,239028228.80897483,-117216011.72155127,-121519791.89822483
1.192,21780976.212031115,255047.51848110167,-7241983.953333828,10765661.426197417,-200371860.38744432,213017867.53759724
1.196,22233537.211110324,262105.95123897257,-6886130.107028696,-10507887.993157234,169765222.6292714,238140503.7526688
1.2,22692371.63884631,256637.03417541052,-6465011.036490448,196846525.05572367,214918132.0381517,26519440.330709334
1.204,23146984.345134906,258050.73946344026,-5980938.473042352,283448896.7298822,68271796.28239971,-25246375.07116985
1.208,23596462.206847586,264687.2212569929,-5444039.379588271,271829500.0107264,107348679.97275192,15056983.351701805
1.212,24025524.704862695,285124.3957120906,-4851300.972910663,2756777.1842008927,193245575.21970624,219750536.03156364
1.216,24405041.287292045,276143.0528905834,-4194704.209504977,263529715.82961884,-102168080.9172801,75865249.53928457
1.22,24750301.078017253,281279.9051647649,-3495609.0851637432,255373932.83228928,-98242322.08991846,103799680.9744929
1.224,25047601.07357951,306020.4062675921,-2755279.8802445037,-124762150.2149642,73117310.45949917,254420998.56465772
1.228,25262123.05431625,309196.7675602658,-1972647.3164571822,-123786917.65888292,-113163952.91342838,239817646.22414026
1.232,25421200.29191535,314307.7742166876,-1167284.6147130185,-174243272.22652823,37205707.78588883,232156856.59678602
1.236,25503291.56032927,302005.46609091485,-344020.2141949906,77465620.7313056,195219015.02941743,203790102.73840508
1.24,25477751.066756174,299462.74191227055,484183.3176158203,132738449.4841003,-147591643.24061674,215032570.6592718
1.244,25391449.985951625,316295.8967789656,1304855.7077987753,-185162107.07148764,-138164716.6823604,179631022.52902287
1.248,25232469.46345935,318361.3890277133,2108587.0228448533,-249207592.43565398,-44098465.412607856,146944561.99672046
1.252,24988762.283921797,307073.6706770173,2879954.075653039,-84139460.13723063,-212669661.54423058,182575941.21487227
1.256,24707956.146845385,309176.42722416646,3624146.8824488805,-179425717.51619628,187751489.44252387,134898497.61549836
1.26,24349524.47677831,310223.6308804059,4313897.361102497,-266458303.70584595,98890784.51849447,69730975.76171386
1.264,23953355.22494414,289531.09986606677,4955647.432887928,33421044.70743794,152291186.6695011,247653520.20667645
1.268,23517133.401569217,302860.52307162,5536886.288866023,-292462192.98701155,-8920817.014539123,-5305136.9867878
1.272,23060470.496566888,292675.3207967888,6059253.556698934,-193837490.61490008,-213550338.0487381,49650535.6106773
1.276,22601632.728554204,286226.9438814275,6528632.687091777,-165194931.86027682,-235219875.30839464,54992715.809380904
1.28,22147503.832746524,284025.09865865,6942200.212091992,-211095541.53255188,-201472394.00247836,-22126870.3421679
1.284,21709665.092470564,282088.69017758453,7302294.930185679,-256928663.8727954,-81677490.96096256,-113836118.1821346
1.288,21298154.535465237,276870.53680430603,7610759.545948679,-238423209.8954144,111226579.31974141,-128161986.18396099
1.292,20920937.666534726,265966.8351922623,7867449.920020124,-113769782.95237228,268515046.90266544,24474270.881194875
1.296,20582385.26566919,252767.3998795083,8066924.341792475,60643591.05966158,54394895.67645383,281081931.0236619
1.3,20296567.02768675,263842.34790494415,8221669.596667334,-161407667.34913692,-194969977.39322326,-146896757.05982974
1.304,20075036.919992447,248446.25746750648,8342754.624063209,69494760.75831717,-144467666.2386139,244836966.84160432
1.308,19915788.013425007,253199.22178552873,8420386.176877687,-17040248.7351462,-289965218.97125083,35733036.53454218
1.3119999999999998,19830287.92210227,245267.3457620344,8470645.890411641,115146107.70557608,-48965710.43413219,264560941.58574644
1.3159999999999998,19816199.668175563,257525.29453449484,8486637.963402765,-66648677.19772276,248127977.88616878,-140146498.03345233
1.3199999999999998,19864309.31157213,259300.6987278281,8448154.118684573,-55528584.80471681,-229545076.20327947,-172852535.39596406
1.3239999999999998,19987910.58237457,259922.55538890936,8384422.354037606,-16058764.138024036,-259176140.82196584,-134995619.88197958
1.3279999999999998,20186329.674445286,258789.36820306926,8297437.691195927,60575947.12023477,285974186.4919913,-14304947.753453983
1.3319999999999999,20439707.162406113,258703.82072841297,8155936.25442111,139732837.61059162,242267126.6738946,86242218.90856276
1.3359999999999999,20750225.589323193,270512.7409684197,7973330.583961024,29352648.18973963,257987621.41683558,-135047784.8469475
1.3399999999999999,21102774.142362274,280355.8810765525,7734383.338654229,-37225715.97872713,-119217994.53006224,-264686458.77094904
1.3439999999999999,21500924.700851172,271355.31713305484,7455033.415008791,227709726.06659338,-160009087.7341747,90572130.22276428
1.3479999999999999,21939486.508820143,284171.6863118594,7136356.214032783,115814054.09357129,257126280.929903,-78302796.26425503
1.3519999999999999,22379174.190070514,297994.03568252694,6739531.234959205,-6159153.364472399,-169379621.38823244,-238601936.98102155
1.3559999999999999,22844905.95831625,288994.9475685061,6304797.70042508,275854606.26348114,88921218.26043913,40689145.934641406
1.3599999999999999,23293729.64391828,312578.04773235205,5798741.946183183,-25685802.7919981,-146603082.27484238,-252004318.2768478
1.3639999999999999,23747080.591010194,317113.8155477916,5250386.458371308,8437911.93439965,195921695.6301663,-217260029.52626804
1.3679999999999999,24162943.745129343,323502.5802375569,4636267.899362643,4193090.3542768923,195663115.0469371,-217616201.68509233
1.3719999999999999,24523504.06541737,329025.88521331275,3960094.9781220765,7274265.682333136,-197212004.3752682,-216131835.0075358
1.376,24860718.479118638,341070.70815207437,3249659.963263853,-122838363.51663816,25351276.594788507,-264436224.93873602
1.38,25118685.574716303,329397.2143190576,2489319.898335487,167070101.83153486,-177557492.4820157,-161924030.49000633
1.384,25319068.120044578,332417.891140804,1699889.1705630422,171105654.55313182,-160322122.71344543,-175151791.90577972
1.388,25443604.879982606,349400.9668667274,886802.3244408442,-98868425.40565647,-167622156.67070726,-218600844.23707724
1.392,25509028.919920307,350104.72589816985,61404.79619642738,-90170078.74002904,185557240.08090854,-207596611.32183096
1.396,25463663.791308813,335037.8520923589,-765898.1766351585,187032557.98011595,-16054714.21688552,-224542996.46632117
1.4,25339798.433508895,346062.1468676004,-1580365.4337226765,-32816249.124886468,-208694828.4516116,-202553831.98556557
1.404,25150963.59435108,346489.8068584917,-2373943.41514916,-77527661.76525697,-210184269.25755686,-188336218.8669195
1.408,24905233.2456679,332584.80751715007,-3140366.5360397734,122249452.47895464,44396562.101936385,-262187945.42948988
1.412,24574209.164576657,339396.3943414417,-3856794.4441845315,-70983044.58549501,-218494878.54769272,-181328168.86224768
1.416,24214819.381696865,326006.48747335764,-4536757.443827874,90695610.30003269,31176650.04216339,-276515538.000854
1.42,23799087.622894153,323031.6218803142,-5154836.350871345,53769921.01442202,-117618894.39811276,-262551190.1507376
1.424,23363291.92410877,336521.2144293488,-5722705.158117245,-288686909.8851076,-46202805.730955265,13554729.733930297
1.428,22908066.772718847,312044.66572260385,-6230199.967458561,52697618.106052816,-69845650.8191307,-279290440.2379318
1.432,22457204.185066856,316088.07401196635,-6689423.564189933,-122676836.4485474,246213162.2150412,-99940712.75758879
1.436,21999213.6379278,319262.7224848767,-7076257.965091032,-272844280.42649066,12395712.66764997,105171925.96803111
1.44,21560630.166384596,307800.35255687055,-7407290.080585356,-157559133.80906475,-246632478.06687355,-2553236.4039920475
1.444,21157847.63957677,293698.3157108485,-7694223.695146639,6523284.185620589,-199494311.6134326,-214053148.00042677
1.448,20795826.17277982,286444.9148673476,-7935198.571062087,58858113.81019568,-16501774.63431225,-286222239.7057561
1.452,20478422.58869357,282587.52718979045,-8125502.042293351,66993326.75389651,4226814.879113277,-284876262.9127284
1.456,20212200.08376902,284822.5303954533,-8265257.455042615,-8448751.278185748,-268482431.1760949,-116220651.61644311
1.46,20018756.2815199,285989.93464334565,-8385517.413842803,-58083080.94631814,286857292.5580699,1403966.282577308
1.464,19884354.853790484,281861.182922779,-8453704.235200534,1772115.312725733,283223151.00357014,-73795607.99598777
1.468,19817339.501135282,290832.9110586261,-8480865.956160452,-132400841.16697226,82926614.68573852,247506035.12838146
1.472,19819936.65921413,282291.9281823393,-8468268.611118339,36282459.42596568,-287928674.3528387,-38059493.15553387
